t,stamp,gnss_x,gnss_y,gnss_yaw,lio_x,lio_y,lio_yaw,error_m,mean_error_m,yaw_error_rad,icp_used,icp_inliers,icp_rmse_m,icp_median_error_m,icp_iterations,icp_reason,scan_points,keyframes
474.672953,1778397045.695045,14.849,-2.7385,-0.108529,18.7053,-18.6619,-0.01847,16.3837,5.4576,0.090059,True,3856,0.1498,0.1453,2,converged,4703,35
474.773032,1778397045.795124,14.849,-2.7385,-0.108529,18.7066,-18.6685,-0.018355,16.3904,5.4599,0.090174,True,3779,0.1502,0.1442,2,converged,4615,35
474.873152,1778397045.895244,14.849,-2.7385,-0.108529,18.7075,-18.6734,-0.018226,16.3955,5.4622,0.090303,True,3814,0.1504,0.1456,1,converged,4653,35
474.973287,1778397045.995379,14.849,-2.7385,-0.108573,18.7065,-18.6692,-0.018497,16.3911,5.4645,0.090076,True,3814,0.1496,0.1455,3,converged,4654,35
475.073358,1778397046.09545,14.849,-2.7385,-0.108433,18.7067,-18.6755,-0.018274,16.3973,5.4668,0.090159,True,3833,0.1492,0.1438,2,converged,4675,35
475.173481,1778397046.195573,14.849,-2.7385,-0.109019,18.7075,-18.678,-0.018692,16.3998,5.4691,0.090328,True,3787,0.1505,0.1454,1,converged,4619,35
475.273611,1778397046.295703,14.8395,-2.7385,-0.109488,18.7074,-18.6797,-0.018959,16.4038,5.4714,0.090529,True,3827,0.1495,0.1454,1,converged,4668,35
475.373684,1778397046.395776,14.8395,-2.7385,-0.109241,18.708,-18.676,-0.018684,16.4003,5.4737,0.090557,True,3850,0.1489,0.1425,2,converged,4696,35
475.473819,1778397046.495911,14.8395,-2.7385,-0.109009,18.7056,-18.6752,-0.018353,16.399,5.476,0.090655,True,3836,0.1491,0.143,1,converged,4678,35
475.573952,1778397046.596044,14.83,-2.7385,-0.109104,18.7046,-18.6735,-0.018326,16.3993,5.4783,0.090779,True,3802,0.1474,0.1412,1,converged,4637,35
475.674023,1778397046.696115,14.83,-2.7385,-0.108625,18.7076,-18.6759,-0.018109,16.4024,5.4806,0.090516,True,3808,0.1493,0.1432,2,converged,4644,35
475.774135,1778397046.796227,14.83,-2.7273,-0.108625,18.7085,-18.6702,-0.018078,16.4078,5.4829,0.090547,True,3777,0.149,0.1437,2,converged,4607,35
475.874311,1778397046.896403,14.83,-2.7273,-0.108529,18.7102,-18.6702,-0.017927,16.4082,5.4852,0.090602,True,3844,0.1496,0.1446,1,converged,4688,35
475.974382,1778397046.996474,14.83,-2.7273,-0.108529,18.7099,-18.6709,-0.017935,16.4089,5.4875,0.090595,True,3854,0.1499,0.1443,1,converged,4700,35
476.0745,1778397047.096592,14.8205,-2.7273,-0.108433,18.7086,-18.6699,-0.017814,16.4098,5.4898,0.090619,True,3815,0.149,0.1428,1,converged,4653,35
476.174648,1778397047.19674,14.8205,-2.7273,-0.108337,18.7073,-18.6675,-0.017768,16.4072,5.4921,0.090569,True,3793,0.1486,0.1433,1,converged,4626,35
476.274725,1778397047.296817,14.83,-2.7385,-0.108337,18.7082,-18.6681,-0.017761,16.3949,5.4944,0.090576,True,3802,0.1483,0.1426,1,converged,4637,35
476.374852,1778397047.396944,14.83,-2.7385,-0.108337,18.7049,-18.6741,-0.017784,16.4,5.4967,0.090553,True,3809,0.1482,0.1434,2,converged,4645,35
476.475004,1778397047.497096,14.83,-2.7385,-0.108625,18.7026,-18.6777,-0.018001,16.4029,5.499,0.090624,True,3799,0.1484,0.1438,1,converged,4633,35
476.575116,1778397047.597208,14.83,-2.7385,-0.108817,18.701,-18.6784,-0.018094,16.4033,5.5013,0.090723,True,3783,0.148,0.1426,1,converged,4614,35
476.67523,1778397047.697322,14.83,-2.7385,-0.108529,18.7034,-18.6756,-0.017978,16.4011,5.5036,0.090552,True,3823,0.1483,0.1438,2,converged,4662,35
476.775352,1778397047.797444,14.8395,-2.7273,-0.108529,18.7047,-18.6743,-0.017969,16.4087,5.5059,0.090561,True,3814,0.1482,0.1434,1,converged,4652,35
476.875431,1778397047.897523,14.8324,-2.7273,-0.108529,18.7061,-18.676,-0.017926,16.4124,5.5082,0.090604,True,3803,0.1489,0.1434,1,converged,4638,35
476.975591,1778397047.997683,14.83,-2.7273,-0.108625,18.707,-18.6744,-0.018035,16.4116,5.5104,0.09059,True,3795,0.1473,0.1419,1,converged,4628,35
477.075712,1778397048.097804,14.83,-2.7273,-0.10855,18.7063,-18.676,-0.018007,16.413,5.5127,0.090543,True,3795,0.1486,0.1415,1,converged,4629,35
477.175787,1778397048.197879,14.83,-2.7273,-0.108529,18.7051,-18.677,-0.017928,16.4137,5.515,0.090601,True,3819,0.1485,0.1437,1,converged,4658,35
477.275903,1778397048.297995,14.83,-2.7273,-0.108625,18.703,-18.6769,-0.017913,16.4131,5.5173,0.090712,True,3768,0.1491,0.1445,1,converged,4596,35
477.375993,1778397048.398085,14.83,-2.7385,-0.108721,18.7027,-18.677,-0.018064,16.4023,5.5196,0.090657,True,3795,0.1485,0.1442,1,converged,4629,35
477.476067,1778397048.498159,14.83,-2.7385,-0.108817,18.7046,-18.6775,-0.018072,16.4032,5.5219,0.090745,True,3796,0.1473,0.1407,1,converged,4630,35
477.576179,1778397048.598271,14.8395,-2.7385,-0.108817,18.7058,-18.6775,-0.018005,16.4013,5.5242,0.090811,True,3802,0.1479,0.1419,1,converged,4637,35
477.676345,1778397048.698437,14.8395,-2.7385,-0.108721,18.7071,-18.6791,-0.017978,16.4031,5.5264,0.090743,True,3827,0.1475,0.1424,1,converged,4668,35
477.776377,1778397048.798469,14.83,-2.7385,-0.108721,18.706,-18.6787,-0.017938,16.4048,5.5287,0.090783,True,3827,0.1468,0.1406,1,converged,4668,35
477.876531,1778397048.898623,14.8395,-2.7385,-0.108721,18.7069,-18.6803,-0.017844,16.4043,5.531,0.090877,True,3808,0.1479,0.1425,1,converged,4644,35
477.976691,1778397048.998783,14.8395,-2.7385,-0.108625,18.7076,-18.6811,-0.017806,16.4052,5.5333,0.090819,True,3772,0.1453,0.1393,1,converged,4600,35
478.076763,1778397049.098855,14.8395,-2.7385,-0.108529,18.707,-18.6828,-0.017734,16.4066,5.5355,0.090795,True,3763,0.1481,0.143,1,converged,4590,35
478.176896,1778397049.198988,14.8395,-2.7273,-0.108625,18.7072,-18.6827,-0.017755,16.4174,5.5378,0.09087,True,3785,0.1476,0.1421,1,converged,4616,35
478.277031,1778397049.299123,14.8395,-2.7273,-0.108625,18.7048,-18.6839,-0.017831,16.418,5.5401,0.090794,True,3762,0.147,0.1413,1,converged,4588,35
478.377105,1778397049.399197,14.8395,-2.7273,-0.108721,18.7048,-18.6837,-0.017916,16.4179,5.5424,0.090805,True,3795,0.1472,0.1416,1,converged,4628,35
478.47726,1778397049.499352,14.8395,-2.7273,-0.108625,18.7103,-18.6758,-0.01786,16.4115,5.5446,0.090765,True,3809,0.1478,0.1406,3,converged,4646,35
478.577356,1778397049.599448,14.8395,-2.7273,-0.108625,18.7108,-18.6775,-0.017945,16.4133,5.5469,0.09068,True,3790,0.1463,0.1413,2,converged,4622,35
478.677426,1778397049.699518,14.8395,-2.7273,-0.108625,18.7119,-18.6778,-0.017907,16.4138,5.5492,0.090718,True,3820,0.1477,0.1426,1,converged,4659,35
478.777547,1778397049.799639,14.83,-2.7273,-0.108717,18.711,-18.6787,-0.017886,16.4167,5.5515,0.090831,True,3804,0.1462,0.1408,1,converged,4640,35
478.877665,1778397049.899757,14.8395,-2.7273,-0.108721,18.709,-18.6794,-0.017887,16.4146,5.5537,0.090834,True,3828,0.1466,0.1412,1,converged,4669,35
478.977738,1778397049.99983,14.8395,-2.7273,-0.108723,18.7077,-18.6798,-0.017893,16.4147,5.556,0.09083,True,3795,0.147,0.1416,1,converged,4629,35
479.077891,1778397050.099983,14.8395,-2.7273,-0.108625,18.6971,-18.687,-0.017609,16.4193,5.5583,0.091015,True,3789,0.1481,0.1428,3,converged,4621,35
479.178038,1778397050.20013,14.8395,-2.7162,-0.108817,18.6936,-18.6902,-0.017847,16.4324,5.5605,0.09097,True,3825,0.1468,0.141,1,converged,4665,35
479.278108,1778397050.3002,14.8395,-2.7273,-0.108913,18.6963,-18.6906,-0.017925,16.4226,5.5628,0.090988,True,3787,0.1465,0.1407,2,converged,4619,35
479.37822,1778397050.400312,14.8395,-2.7273,-0.108817,18.7001,-18.6818,-0.018007,16.4149,5.5651,0.09081,True,3811,0.1465,0.1407,3,converged,4648,35
479.478393,1778397050.500485,14.849,-2.7273,-0.108908,18.7024,-18.6853,-0.018022,16.4166,5.5673,0.090886,True,3840,0.1472,0.142,2,converged,4683,35
479.578464,1778397050.600556,14.849,-2.7273,-0.109296,18.7046,-18.6834,-0.018286,16.4153,5.5696,0.09101,True,3777,0.1476,0.1427,1,converged,4606,35
479.678625,1778397050.700717,14.849,-2.7273,-0.1092,18.7072,-18.6815,-0.018125,16.414,5.5719,0.091075,True,3788,0.1469,0.1412,1,converged,4620,35
479.778781,1778397050.800873,14.849,-2.7273,-0.109009,18.708,-18.6799,-0.017979,16.4126,5.5741,0.09103,True,3819,0.1469,0.1421,1,converged,4658,35
479.878893,1778397050.900985,14.849,-2.7273,-0.109104,18.7048,-18.6835,-0.017943,16.4155,5.5764,0.091162,True,3777,0.1454,0.1406,2,converged,4607,35
479.979008,1778397051.0011,14.849,-2.7273,-0.108913,18.7033,-18.6854,-0.017754,16.4169,5.5787,0.091159,True,3822,0.1468,0.1413,1,converged,4661,35
480.079107,1778397051.101199,14.849,-2.7273,-0.109009,18.7035,-18.6849,-0.017889,16.4165,5.5809,0.09112,True,3806,0.1468,0.1417,1,converged,4642,35
480.179183,1778397051.201275,14.849,-2.7273,-0.108913,18.7041,-18.6846,-0.01781,16.4163,5.5832,0.091102,True,3756,0.1463,0.1401,1,converged,4581,35
480.279323,1778397051.301415,14.8395,-2.7273,-0.108817,18.7051,-18.6847,-0.017719,16.4189,5.5854,0.091097,True,3790,0.1462,0.1414,1,converged,4622,35
480.379435,1778397051.401527,14.8395,-2.7273,-0.109009,18.7043,-18.6869,-0.017838,16.4209,5.5877,0.091171,True,3810,0.1473,0.1434,1,converged,4647,35
480.47951,1778397051.501602,14.8395,-2.7273,-0.108897,18.705,-18.6867,-0.017736,16.4208,5.59,0.091161,True,3805,0.1467,0.141,1,converged,4641,35
480.579632,1778397051.601724,14.8395,-2.7273,-0.108817,18.7058,-18.6876,-0.017733,16.4219,5.5922,0.091084,True,3802,0.1474,0.1421,1,converged,4637,35
480.679792,1778397051.701884,14.8395,-2.7273,-0.109009,18.7063,-18.6886,-0.017843,16.4229,5.5945,0.091165,True,3786,0.1474,0.1422,1,converged,4617,35
480.779874,1778397051.801966,14.8395,-2.7273,-0.109009,18.7094,-18.6906,-0.017798,16.4256,5.5967,0.09121,True,3804,0.1475,0.1428,1,converged,4639,35
480.879988,1778397051.90208,14.8395,-2.7273,-0.108817,18.707,-18.6834,-0.017837,16.418,5.599,0.09098,True,3787,0.1461,0.1401,3,converged,4619,35
480.980109,1778397052.002201,14.8395,-2.7385,-0.108817,18.7069,-18.6806,-0.017813,16.4045,5.6012,0.091004,True,3805,0.1466,0.1417,1,converged,4641,35
481.08019,1778397052.102282,14.8395,-2.7385,-0.108913,18.7058,-18.6941,-0.017782,16.4174,5.6035,0.091131,True,3781,0.1459,0.1406,4,converged,4611,35
481.18035,1778397052.202442,14.8395,-2.7385,-0.108817,18.7072,-18.6899,-0.017744,16.4136,5.6057,0.091072,True,3755,0.1465,0.1419,3,converged,4580,35
481.280477,1778397052.302569,14.83,-2.7273,-0.108721,18.7082,-18.6899,-0.017717,16.4269,5.608,0.091003,True,3814,0.1456,0.1408,1,converged,4652,35
481.380508,1778397052.4026,14.83,-2.7273,-0.108817,18.7076,-18.6797,-0.017793,16.4169,5.6102,0.091024,True,3803,0.1446,0.1385,3,converged,4638,35
481.480669,1778397052.502761,14.8205,-2.7273,-0.108529,18.7061,-18.6804,-0.01758,16.4195,5.6125,0.09095,True,3752,0.1466,0.1424,2,converged,4576,35
481.580822,1778397052.602914,14.8205,-2.7273,-0.108529,18.7059,-18.678,-0.01757,16.4171,5.6147,0.09096,True,3814,0.1467,0.1412,1,converged,4651,35
481.680852,1778397052.702944,14.8205,-2.7273,-0.108529,18.7063,-18.676,-0.017612,16.4152,5.617,0.090917,True,3795,0.1461,0.1407,1,converged,4629,35
481.780968,1778397052.80306,14.8205,-2.7273,-0.108529,18.7063,-18.6751,-0.017586,16.4144,5.6192,0.090943,True,3770,0.1473,0.1427,1,converged,4598,35
481.88109,1778397052.903182,14.8205,-2.7273,-0.108433,18.7089,-18.6746,-0.017574,16.4145,5.6214,0.090859,True,3783,0.1468,0.143,1,converged,4614,35
481.981164,1778397053.003256,14.8205,-2.7162,-0.108433,18.7099,-18.6765,-0.017533,16.4274,5.6237,0.0909,True,3779,0.1461,0.1408,1,converged,4609,35
482.081318,1778397053.10341,14.8237,-2.7162,-0.108433,18.7108,-18.6781,-0.017573,16.4284,5.6259,0.090861,True,3817,0.1475,0.1417,1,converged,4655,35
482.181431,1778397053.203523,14.83,-2.7162,-0.108337,18.7123,-18.6789,-0.017599,16.428,5.6282,0.090739,True,3783,0.1479,0.1432,1,converged,4614,35
482.281504,1778397053.303596,14.83,-2.7273,-0.108372,18.712,-18.6806,-0.017591,16.4187,5.6304,0.090781,True,3777,0.1462,0.1415,1,converged,4606,35
482.381628,1778397053.40372,14.8395,-2.7273,-0.108337,18.7113,-18.6815,-0.017589,16.4173,5.6326,0.090748,True,3782,0.1471,0.1426,1,converged,4612,35
482.481733,1778397053.503825,14.8395,-2.7273,-0.108337,18.7107,-18.6804,-0.017636,16.4161,5.6349,0.090701,True,3794,0.1448,0.1396,1,converged,4627,35
482.581803,1778397053.603895,14.8395,-2.7273,-0.108337,18.7053,-18.6827,-0.017644,16.417,5.6371,0.090694,True,3777,0.1459,0.1399,2,converged,4606,35
482.681917,1778397053.704009,14.8395,-2.7385,-0.108337,18.704,-18.6843,-0.017599,16.4074,5.6394,0.090738,True,3784,0.145,0.1398,1,converged,4615,35
482.782066,1778397053.804158,14.849,-2.7385,-0.108337,18.7037,-18.6835,-0.01764,16.4043,5.6416,0.090698,True,3784,0.1449,0.1402,1,converged,4615,35
482.882178,1778397053.90427,14.849,-2.7385,-0.108337,18.7034,-18.6831,-0.017635,16.4039,5.6438,0.090703,True,3807,0.1464,0.1415,1,converged,4643,35
482.982307,1778397054.004399,14.849,-2.7385,-0.108337,18.7074,-18.6754,-0.017762,16.3974,5.646,0.090576,True,3803,0.1462,0.1412,3,converged,4638,35
483.082395,1778397054.104487,14.849,-2.7385,-0.108337,18.7077,-18.6696,-0.017788,16.3918,5.6483,0.09055,True,3807,0.1448,0.1402,1,converged,4643,35
483.182512,1778397054.204604,14.849,-2.7385,-0.108337,18.7083,-18.6702,-0.017852,16.3925,5.6505,0.090485,True,3783,0.1466,0.1419,2,converged,4614,35
483.282641,1778397054.304733,14.849,-2.7385,-0.108292,18.7088,-18.6703,-0.017774,16.3928,5.6527,0.090518,True,3827,0.1456,0.1415,1,converged,4667,35
483.382767,1778397054.404859,14.849,-2.7385,-0.108337,18.7083,-18.6714,-0.017799,16.3936,5.6549,0.090538,True,3829,0.1455,0.1409,1,converged,4670,35
483.482838,1778397054.50493,14.849,-2.7385,-0.10829,18.7084,-18.6778,-0.017714,16.3999,5.6572,0.090576,True,3793,0.1456,0.1405,2,converged,4626,35
483.582952,1778397054.605044,14.849,-2.7385,-0.108242,18.7071,-18.6791,-0.017693,16.4009,5.6594,0.090548,True,3814,0.1438,0.1394,1,converged,4651,35
483.683056,1778397054.705148,14.849,-2.7385,-0.108242,18.7066,-18.6813,-0.017711,16.4029,5.6616,0.090531,True,3791,0.1457,0.141,1,converged,4624,35
483.783168,1778397054.80526,14.849,-2.7385,-0.108242,18.7067,-18.6838,-0.017639,16.4054,5.6638,0.090602,True,3762,0.1456,0.1406,1,converged,4588,35
483.883325,1778397054.905417,14.849,-2.7385,-0.108242,18.7072,-18.6834,-0.017649,16.4051,5.6661,0.090592,True,3798,0.1447,0.1396,1,converged,4632,35
483.983469,1778397055.005561,14.849,-2.7385,-0.108242,18.7079,-18.687,-0.017574,16.4087,5.6683,0.090667,True,3777,0.1453,0.1395,1,converged,4607,35
484.083539,1778397055.105631,14.849,-2.7385,-0.108242,18.7071,-18.6865,-0.017618,16.4081,5.6705,0.090624,True,3814,0.146,0.1397,1,converged,4652,35
484.183658,1778397055.20575,14.8395,-2.7385,-0.108242,18.7059,-18.687,-0.017569,16.4105,5.6727,0.090673,True,3810,0.146,0.1407,1,converged,4647,35
484.283819,1778397055.305911,14.849,-2.7385,-0.108242,18.7044,-18.6882,-0.017507,16.4091,5.6749,0.090735,True,3791,0.1456,0.1404,1,converged,4624,35
484.38389,1778397055.405982,14.849,-2.7385,-0.108242,18.7028,-18.6889,-0.017492,16.4094,5.6772,0.090749,True,3791,0.1455,0.14,1,converged,4624,35
484.484004,1778397055.506096,14.849,-2.7385,-0.108242,18.7095,-18.6785,-0.017773,16.4009,5.6794,0.090468,True,3769,0.1459,0.141,4,converged,4597,35
484.584089,1778397055.606181,14.849,-2.7385,-0.108242,18.7126,-18.677,-0.017686,16.4001,5.6816,0.090555,True,3784,0.1463,0.1414,1,converged,4615,35
484.684206,1778397055.706298,14.849,-2.7385,-0.108146,18.7135,-18.6787,-0.017709,16.402,5.6838,0.090436,True,3792,0.1456,0.1403,2,converged,4625,35
484.784371,1778397055.806463,14.849,-2.7385,-0.108146,18.715,-18.68,-0.01766,16.4036,5.686,0.090486,True,3788,0.1451,0.1381,1,converged,4620,35
484.884481,1778397055.906573,14.849,-2.7385,-0.108146,18.7123,-18.6843,-0.017678,16.4072,5.6882,0.090468,True,3784,0.1435,0.1382,2,converged,4615,35
484.98451,1778397056.006602,14.849,-2.7385,-0.108146,18.7042,-18.6815,-0.017769,16.4025,5.6904,0.090377,True,3773,0.1449,0.1391,3,converged,4602,35
485.08467,1778397056.106762,14.849,-2.7385,-0.108146,18.7105,-18.6711,-0.01792,16.3939,5.6927,0.090226,True,3777,0.1443,0.1375,4,converged,4607,35
485.1848,1778397056.206892,14.849,-2.7385,-0.108146,18.7073,-18.676,-0.017863,16.3979,5.6949,0.090283,True,3827,0.1445,0.1392,3,converged,4667,35
485.284913,1778397056.307005,14.849,-2.7385,-0.108146,18.7067,-18.6748,-0.017832,16.3966,5.6971,0.090313,True,3789,0.1464,0.1417,1,converged,4621,35
485.385034,1778397056.407126,14.849,-2.7385,-0.108242,18.7114,-18.6824,-0.017684,16.4051,5.6993,0.090557,True,3784,0.1452,0.1403,3,converged,4615,35
485.485203,1778397056.507295,14.849,-2.7385,-0.108242,18.7122,-18.6831,-0.017705,16.406,5.7015,0.090536,True,3796,0.1446,0.1392,1,converged,4630,35
485.585284,1778397056.607376,14.849,-2.7385,-0.108146,18.7114,-18.6862,-0.017615,16.4088,5.7037,0.090531,True,3772,0.1456,0.1403,1,converged,4600,35
485.6854,1778397056.707492,14.849,-2.7385,-0.108242,18.7098,-18.6832,-0.017682,16.4055,5.7059,0.09056,True,3782,0.1449,0.1382,2,converged,4613,35
485.785606,1778397056.807698,14.849,-2.7385,-0.108146,18.707,-18.6838,-0.017662,16.4055,5.7081,0.090484,True,3791,0.1447,0.1396,1,converged,4624,35
485.885678,1778397056.90777,14.849,-2.7385,-0.108146,18.7079,-18.6747,-0.017869,16.3968,5.7103,0.090276,True,3806,0.1448,0.1402,3,converged,4642,35
485.985841,1778397057.007933,14.849,-2.7385,-0.108165,18.7044,-18.6756,-0.017818,16.3969,5.7125,0.090347,True,3790,0.1455,0.1396,2,converged,4622,35
486.085958,1778397057.10805,14.849,-2.7385,-0.108242,18.7028,-18.6753,-0.017799,16.3962,5.7147,0.090443,True,3800,0.1447,0.1392,1,converged,4634,35
486.186031,1778397057.208123,14.8395,-2.7385,-0.108242,18.7028,-18.68,-0.017725,16.403,5.7169,0.090516,True,3776,0.1449,0.1393,2,converged,4605,35
486.286155,1778397057.308247,14.849,-2.7385,-0.108146,18.7041,-18.681,-0.017639,16.402,5.7191,0.090507,True,3800,0.145,0.1401,1,converged,4634,35
486.386304,1778397057.408396,14.849,-2.7385,-0.108146,18.7056,-18.6813,-0.017662,16.4027,5.7213,0.090484,True,3800,0.1451,0.1405,1,converged,4634,35
486.486374,1778397057.508466,14.849,-2.7385,-0.108146,18.706,-18.6815,-0.017649,16.403,5.7235,0.090497,True,3782,0.1449,0.1387,1,converged,4612,35
486.58649,1778397057.608582,14.849,-2.7385,-0.108146,18.7068,-18.6808,-0.017615,16.4024,5.7257,0.09053,True,3780,0.1447,0.1404,1,converged,4610,35
486.68667,1778397057.708762,14.849,-2.7385,-0.108146,18.7034,-18.6847,-0.017598,16.4055,5.7279,0.090548,True,3775,0.1432,0.1378,2,converged,4604,35
486.786742,1778397057.808834,14.849,-2.7385,-0.108146,18.7041,-18.6849,-0.017668,16.4058,5.7301,0.090478,True,3771,0.1451,0.1381,1,converged,4599,35
486.886861,1778397057.908953,14.849,-2.7385,-0.108146,18.7043,-18.6871,-0.017621,16.408,5.7323,0.090525,True,3804,0.1446,0.1391,1,converged,4640,35
486.987025,1778397058.009117,14.849,-2.7385,-0.108146,18.7052,-18.6859,-0.017613,16.407,5.7345,0.090532,True,3813,0.1448,0.1407,1,converged,4650,35
487.087057,1778397058.109149,14.849,-2.7385,-0.108137,18.7069,-18.6812,-0.017709,16.4029,5.7367,0.090428,True,3802,0.1435,0.1376,2,converged,4637,35
487.187169,1778397058.209261,14.8585,-2.7385,-0.10805,18.7073,-18.6817,-0.017594,16.4012,5.7389,0.090456,True,3759,0.1445,0.1406,1,converged,4585,35
487.287373,1778397058.309465,14.849,-2.7385,-0.10805,18.7049,-18.6863,-0.017637,16.4074,5.7411,0.090413,True,3758,0.1443,0.1387,2,converged,4583,35
487.387408,1778397058.4095,14.849,-2.7385,-0.10805,18.7035,-18.6876,-0.017573,16.4083,5.7433,0.090477,True,3804,0.1446,0.139,1,converged,4640,35
487.487566,1778397058.509658,14.849,-2.7385,-0.10805,18.7027,-18.6897,-0.017516,16.4102,5.7454,0.090533,True,3759,0.1435,0.1373,1,converged,4584,35
487.587678,1778397058.60977,14.849,-2.7385,-0.10805,18.7022,-18.69,-0.017572,16.4104,5.7476,0.090478,True,3782,0.1436,0.1376,1,converged,4612,35
487.68779,1778397058.709882,14.8395,-2.7385,-0.10805,18.7037,-18.6904,-0.017545,16.4133,5.7498,0.090505,True,3782,0.1436,0.1379,1,converged,4612,35
487.787903,1778397058.809995,14.8395,-2.7385,-0.10805,18.7048,-18.6899,-0.017537,16.4131,5.752,0.090513,True,3777,0.145,0.1403,1,converged,4607,35
487.888048,1778397058.91014,14.8395,-2.7385,-0.10805,18.7034,-18.6845,-0.017747,16.4075,5.7542,0.090303,True,3784,0.1437,0.139,2,converged,4615,35
487.988123,1778397059.010215,14.849,-2.7385,-0.10805,18.7031,-18.6838,-0.017687,16.4045,5.7564,0.090363,True,3783,0.1443,0.1389,1,converged,4614,35
488.088234,1778397059.110326,14.8395,-2.7385,-0.107954,18.705,-18.6826,-0.017595,16.4061,5.7586,0.090359,True,3778,0.1458,0.1409,1,converged,4608,35
488.188364,1778397059.210456,14.8395,-2.7385,-0.107954,18.7049,-18.6815,-0.017633,16.4049,5.7607,0.090321,True,3792,0.1452,0.14,1,converged,4625,35
488.288439,1778397059.310531,14.849,-2.7385,-0.107954,18.7043,-18.682,-0.017559,16.403,5.7629,0.090395,True,3819,0.1441,0.1391,1,converged,4658,35
488.388551,1778397059.410643,14.849,-2.7385,-0.107954,18.7053,-18.6824,-0.017541,16.4036,5.7651,0.090413,True,3816,0.1436,0.1376,1,converged,4654,35
488.488694,1778397059.510786,14.849,-2.7385,-0.107954,18.7063,-18.6797,-0.017665,16.4013,5.7673,0.090289,True,3834,0.1438,0.1385,1,converged,4676,35
488.588775,1778397059.610867,14.849,-2.7385,-0.107954,18.7057,-18.679,-0.017683,16.4004,5.7695,0.090271,True,3818,0.1437,0.1377,1,converged,4656,35
488.688888,1778397059.71098,14.849,-2.7385,-0.107954,18.7052,-18.6802,-0.017647,16.4015,5.7716,0.090307,True,3794,0.1428,0.1378,1,converged,4628,35
488.789074,1778397059.811166,14.849,-2.7385,-0.107954,18.7041,-18.6817,-0.017613,16.4027,5.7738,0.090341,True,3788,0.1428,0.138,1,converged,4620,35
488.889144,1778397059.911236,14.849,-2.7385,-0.107858,18.7037,-18.685,-0.017525,16.4058,5.776,0.090333,True,3792,0.1443,0.1397,1,converged,4625,35
488.989262,1778397060.011354,14.849,-2.7385,-0.107858,18.7031,-18.6851,-0.017507,16.4058,5.7782,0.090351,True,3758,0.1436,0.1381,1,converged,4583,35
489.089379,1778397060.111471,14.8585,-2.7385,-0.107844,18.7021,-18.6877,-0.017475,16.4059,5.7804,0.090369,True,3821,0.1442,0.1384,1,converged,4660,35
489.189498,1778397060.21159,14.8585,-2.7385,-0.107843,18.7028,-18.6899,-0.017474,16.4081,5.7825,0.090369,True,3778,0.1433,0.1386,1,converged,4608,35
489.289612,1778397060.311704,14.849,-2.7385,-0.107842,18.7043,-18.6856,-0.017585,16.4065,5.7847,0.090257,True,3800,0.1443,0.138,2,converged,4634,35
489.389797,1778397060.411889,14.849,-2.7385,-0.10784,18.705,-18.6841,-0.01761,16.4052,5.7869,0.09023,True,3815,0.1436,0.1373,1,converged,4653,35
489.48987,1778397060.511962,14.849,-2.7385,-0.107762,18.7068,-18.6808,-0.017648,16.4025,5.789,0.090114,True,3807,0.1455,0.1403,1,converged,4644,35
489.589998,1778397060.61209,14.849,-2.7385,-0.107762,18.7066,-18.6787,-0.017623,16.4004,5.7912,0.090139,True,3760,0.1438,0.1375,1,converged,4586,35
489.690137,1778397060.712229,14.849,-2.7385,-0.107762,18.7066,-18.6837,-0.017671,16.4052,5.7934,0.090091,True,3799,0.1444,0.1395,2,converged,4633,35
489.790173,1778397060.812265,14.849,-2.7385,-0.107762,18.707,-18.6832,-0.017694,16.4048,5.7956,0.090068,True,3816,0.1436,0.1385,1,converged,4654,35
489.890329,1778397060.912421,14.849,-2.7385,-0.107762,18.7065,-18.6813,-0.017645,16.4029,5.7977,0.090118,True,3771,0.1437,0.1378,1,converged,4599,35
489.990453,1778397061.012545,14.849,-2.7385,-0.107858,18.7065,-18.6821,-0.017623,16.4037,5.7999,0.090235,True,3778,0.1441,0.139,1,converged,4608,35
490.090525,1778397061.112617,14.849,-2.7385,-0.107762,18.7043,-18.6841,-0.017559,16.4051,5.8021,0.090203,True,3812,0.1444,0.1386,1,converged,4649,35
490.190679,1778397061.212771,14.849,-2.7385,-0.107762,18.7055,-18.6849,-0.01758,16.4061,5.8042,0.090182,True,3792,0.1448,0.138,1,converged,4625,35
490.290801,1778397061.312893,14.849,-2.7385,-0.107762,18.7063,-18.6859,-0.017609,16.4073,5.8064,0.090153,True,3781,0.1434,0.1385,1,converged,4611,35
490.390872,1778397061.412964,14.849,-2.7385,-0.107762,18.7016,-18.6786,-0.017816,16.3991,5.8085,0.089947,True,3812,0.1426,0.1363,3,converged,4649,35
490.491,1778397061.513092,14.849,-2.7385,-0.107762,18.6999,-18.6825,-0.017748,16.4025,5.8107,0.090014,True,3801,0.1433,0.1385,2,converged,4636,35
490.591147,1778397061.613239,14.849,-2.7385,-0.107762,18.6978,-18.6824,-0.017706,16.4019,5.8129,0.090057,True,3783,0.1424,0.1369,1,converged,4614,35
490.691219,1778397061.713311,14.849,-2.7385,-0.107666,18.6971,-18.68,-0.017648,16.3994,5.815,0.090019,True,3820,0.1423,0.1373,1,converged,4659,35
